GeneID	gene_id	Entrez	Phylostrata	mainAge
LAMC1	ENSG00000135862	3915	1	UC
ACOT1	ENSG00000184227	641371	1	UC
MTHFS	ENSG00000136371	10588	1	UC
EXOSC4	ENSG00000260189	54512	1	UC
RPS3A	ENSG00000145425	6189	1	UC
KYNU	ENSG00000115919	8942	1	UC
CA7	ENSG00000168748	766	1	UC
C6orf205	ENSG00000234137	394263	1	UC
HMGCS1	ENSG00000112972	3157	1	UC
CYP4B1	ENSG00000142973	1580	1	UC
CYP3A4	ENSG00000160868	1576	1	UC
AOX1	ENSG00000138356	316	1	UC
METTL16	ENSG00000127804	79066	1	UC
PGLYRP2	ENSG00000161031	114770	1	UC
HMGCS2	ENSG00000134240	3158	1	UC
SLC14A2	ENSG00000132874	8170	1	UC
CYP4F12	ENSG00000186204	66002	1	UC
NDUFS4	ENSG00000164258	4724	1	UC
SEL1L2	ENSG00000101251	80343	1	UC
GCKR	ENSG00000084734	2646	1	UC
POLR2A	ENSG00000181222	5430	1	UC
MRPS9	ENSG00000135972	64965	1	UC
DIS3L	ENSG00000166938	115752	1	UC
DIP2C	ENSG00000151240	22982	1	UC
RPS9	ENSG00000170889	6203	1	UC
PRMT8	ENSG00000111218	56341	1	UC
HSD17B10	ENSG00000268188	3028	1	UC
ECE2	ENSG00000145194	9718	1	UC
GNL3	ENSG00000163938	26354	1	UC
COQ7	ENSG00000167186	10229	1	UC
RPS9	ENSG00000273135	6203	1	UC
GK2	ENSG00000196475	2712	1	UC
SLC16A13	ENSG00000174327	201232	1	UC
HSD17B12	ENSG00000149084	51144	1	UC
ACSL6	ENSG00000164398	23305	1	UC
VARS	ENSG00000096171	7407	1	UC
GCSH	ENSG00000140905	2653	1	UC
CBWD6	ENSG00000204790	150472	1	UC
CIRBP	ENSG00000099622	1153	1	UC
ABCA1	ENSG00000165029	19	1	UC
GPR155	ENSG00000163328	151556	1	UC
MFN2	ENSG00000116688	9927	1	UC
DLD	ENSG00000091140	1738	1	UC
FA2H	ENSG00000103089	79152	1	UC
FAAH2	ENSG00000165591	158584	1	UC
SLC17A5	ENSG00000119899	26503	1	UC
MDH2	ENSG00000262847	4191	1	UC
MALSU1	ENSG00000156928	115416	1	UC
PHYKPL	ENSG00000175309	85007	1	UC
ZNRD1	ENSG00000066379	30834	1	UC
RFC3	ENSG00000133119	5983	1	UC
ENPP5	ENSG00000112796	59084	1	UC
ABCB11	ENSG00000073734	8647	1	UC
DTYMK	ENSG00000168393	1841	1	UC
PM20D2	ENSG00000146281	135293	1	UC
SCO1	ENSG00000133028	6341	1	UC
ATHL1	ENSG00000142102	80162	1	UC
TRMT12	ENSG00000183665	55039	1	UC
MFSD3	ENSG00000167700	113655	1	UC
RPL30	ENSG00000156482	6156	1	UC
ABCB7	ENSG00000131269	22	1	UC
TMEM86A	ENSG00000151117	144110	1	UC
CKM	ENSG00000104879	1158	1	UC
FAHD2B	ENSG00000144199	151313	1	UC
CRY1	ENSG00000008405	1407	1	UC
COL11A2	ENSG00000206290	1302	1	UC
COL11A2	ENSG00000204248	1302	1	UC
FBXO3	ENSG00000110429	26273	1	UC
CHDH	ENSG00000016391	55349	1	UC
ALPPL2	ENSG00000163286	251	1	UC
ALPP	ENSG00000163283	250	1	UC
NEU1	ENSG00000227129	4758	1	UC
EIF5B	ENSG00000158417	9669	1	UC
LDHC	ENSG00000166796	3948	1	UC
LSM6	ENSG00000164167	11157	1	UC
NEU1	ENSG00000234846	4758	1	UC
OTOGL	ENSG00000165899	283310	1	UC
PSMC5	ENSG00000087191	5705	1	UC
ETNPPL	ENSG00000164089	64850	1	UC
ABCD1	ENSG00000268757	215	1	UC
CHIT1	ENSG00000133063	1118	1	UC
ACAA1	ENSG00000060971	30	1	UC
CRYL1	ENSG00000165475	51084	1	UC
MBLAC2	ENSG00000176055	153364	1	UC
COL24A1	ENSG00000171502	255631	1	UC
DDX42	ENSG00000198231	11325	1	UC
ADAL	ENSG00000168803	161823	1	UC
DDX47	ENSG00000213782	51202	1	UC
GAPDHS	ENSG00000105679	26330	1	UC
ACADS	ENSG00000122971	35	1	UC
PTRH1	ENSG00000187024	138428	1	UC
ACADSB	ENSG00000196177	36	1	UC
AKR1A1	ENSG00000117448	10327	1	UC
AKR1B1	ENSG00000085662	231	1	UC
SDHA	ENSG00000073578	6389	1	UC
ABCG8	ENSG00000143921	64241	1	UC
TOP3A	ENSG00000177302	7156	1	UC
C1orf53	ENSG00000203724	388722	1	UC
CNDP2	ENSG00000133313	55748	1	UC
SLC35G1	ENSG00000176273	159371	1	UC
RDH13	ENSG00000263258	112724	1	UC
ATP5C1	ENSG00000165629	509	1	UC
MYH13	ENSG00000006788	8735	1	UC
TATDN3	ENSG00000203705	128387	1	UC
RPS13	ENSG00000110700	6207	1	UC
PNPLA6	ENSG00000032444	10908	1	UC
TIMM44	ENSG00000104980	10469	1	UC
ACAT2	ENSG00000120437	39	1	UC
PGPEP1L	ENSG00000183571	145814	1	UC
RPS17	ENSG00000184779	6218	1	UC
DHX15	ENSG00000109606	1665	1	UC
PARK7	ENSG00000116288	11315	1	UC
GATS	ENSG00000160844	352954	1	UC
DNAJB13	ENSG00000187726	374407	1	UC
TSEN34	ENSG00000273490	79042	1	UC
SLC37A3	ENSG00000157800	84255	1	UC
NDUFAF6	ENSG00000156170	137682	1	UC
CES1	ENSG00000262243	1066	1	UC
PHB	ENSG00000167085	5245	1	UC
DHX16	ENSG00000226171	8449	1	UC
GTF2B	ENSG00000137947	2959	1	UC
DPYSL4	ENSG00000151640	10570	1	UC
HTRA1	ENSG00000166033	5654	1	UC
HTRA2	ENSG00000115317	27429	1	UC
COMTD1	ENSG00000165644	118881	1	UC
NUBPL	ENSG00000151413	80224	1	UC
PIR	ENSG00000087842	8544	1	UC
RPS4Y1	ENSG00000129824	6192	1	UC
ATP6V1B1	ENSG00000271809	525	1	UC
PCK2	ENSG00000100889	5106	1	UC
MCM2	ENSG00000073111	4171	1	UC
ATP6V1A	ENSG00000114573	523	1	UC
GPX4	ENSG00000167468	2879	1	UC
AOC3	ENSG00000131471	8639	1	UC
CYP4F3	ENSG00000186529	4051	1	UC
METTL15	ENSG00000169519	196074	1	UC
GCH1	ENSG00000131979	2643	1	UC
OGG1	ENSG00000114026	4968	1	UC
METTL21A	ENSG00000144401	151194	1	UC
POLN	ENSG00000130997	353497	1	UC
SEL1L	ENSG00000071537	6400	1	UC
CYP4X1	ENSG00000186377	260293	1	UC
POLR2B	ENSG00000047315	5431	1	UC
AGXT	ENSG00000172482	189	1	UC
ACSBG2	ENSG00000130377	81616	1	UC
ATE1	ENSG00000107669	11101	1	UC
RPS9	ENSG00000271572	6203	1	UC
VARS	ENSG00000224264	7407	1	UC
SELO	ENSG00000073169	83642	1	UC
ERI1	ENSG00000104626	90459	1	UC
NDUFV1	ENSG00000167792	4723	1	UC
GTPBP1	ENSG00000100226	9567	1	UC
SLC26A6	ENSG00000225697	65010	1	UC
TANC1	ENSG00000115183	85461	1	UC
NIF3L1	ENSG00000196290	60491	1	UC
GNMT	ENSG00000124713	27232	1	UC
RPL10A	ENSG00000198755	4736	1	UC
SNRK	ENSG00000163788	54861	1	UC
PROSC	ENSG00000147471	11212	1	UC
ADH5	ENSG00000197894	128	1	UC
CBWD5	ENSG00000147996	55871	1	UC
COX15	ENSG00000014919	1355	1	UC
IDH1	ENSG00000138413	3417	1	UC
PPOX	ENSG00000143224	5498	1	UC
THBS1	ENSG00000137801	7057	1	UC
ENPP3	ENSG00000154269	5169	1	UC
IDH2	ENSG00000182054	3418	1	UC
HSD17B8	ENSG00000225312	7923	1	UC
SLC2A11	ENSG00000133460	66035	1	UC
MDH2	ENSG00000146701	4191	1	UC
RFC5	ENSG00000111445	5985	1	UC
GXYLT1	ENSG00000151233	283464	1	UC
TRMT1	ENSG00000104907	55621	1	UC
IDS	ENSG00000267816	3423	1	UC
PRPF38B	ENSG00000134186	55119	1	UC
DAK	ENSG00000149476	26007	1	UC
PAH	ENSG00000171759	5053	1	UC
MMAB	ENSG00000139428	326625	1	UC
RPL3	ENSG00000100316	6122	1	UC
SPAST	ENSG00000021574	6683	1	UC
PCCB	ENSG00000114054	5096	1	UC
MAN2C1	ENSG00000140400	4123	1	UC
SCP2	ENSG00000116171	6342	1	UC
RPL36AL	ENSG00000165502	6166	1	UC
DUS4L	ENSG00000105865	11062	1	UC
CHD6	ENSG00000124177	84181	1	UC
PFDN6	ENSG00000224782	10471	1	UC
MFSD9	ENSG00000135953	84804	1	UC
CRY2	ENSG00000121671	1408	1	UC
GOLGB1	ENSG00000173230	2804	1	UC
MRM1	ENSG00000262595	79922	1	UC
ABCC2	ENSG00000023839	1244	1	UC
PMPCB	ENSG00000105819	9512	1	UC
IMMT	ENSG00000132305	10989	1	UC
BCKDHB	ENSG00000083123	594	1	UC
ABCC9	ENSG00000069431	10060	1	UC
SLC34A2	ENSG00000157765	10568	1	UC
NLE1	ENSG00000073536	54475	1	UC
TYMS	ENSG00000176890	7298	1	UC
SLC34A1	ENSG00000131183	6569	1	UC
HERC3	ENSG00000138641	8916	1	UC
IMPDH1	ENSG00000106348	3614	1	UC
YRDC	ENSG00000196449	79693	1	UC
GLUL	ENSG00000135821	2752	1	UC
DHCR24	ENSG00000116133	1718	1	UC
ABCF1	ENSG00000232169	23	1	UC
ABCF1	ENSG00000204574	23	1	UC
NAGK	ENSG00000124357	55577	1	UC
NADK	ENSG00000008130	65220	1	UC
BOLA2	ENSG00000183336	552900	1	UC
HACL1	ENSG00000131373	26061	1	UC
HEXA	ENSG00000213614	3073	1	UC
GART	ENSG00000262473	2618	1	UC
AFMID	ENSG00000183077	125061	1	UC
MRPL24	ENSG00000143314	79590	1	UC
PTS	ENSG00000150787	5805	1	UC
GGPS1	ENSG00000152904	9453	1	UC
C6orf205	ENSG00000223590	394263	1	UC
LACE1	ENSG00000135537	246269	1	UC
PNP	ENSG00000198805	4860	1	UC
SLC7A11	ENSG00000151012	23657	1	UC
ATP5D	ENSG00000099624	513	1	UC
MYH15	ENSG00000144821	22989	1	UC
TATDN2	ENSG00000157014	9797	1	UC
SDHB	ENSG00000117118	6390	1	UC
PPP1R7	ENSG00000115685	5510	1	UC
SLC7A3	ENSG00000165349	84889	1	UC
SLC7A2	ENSG00000003989	6542	1	UC
CPS1	ENSG00000021826	1373	1	UC
NPL	ENSG00000135838	80896	1	UC
NAPEPLD	ENSG00000161048	222236	1	UC
TCP1	ENSG00000120438	6950	1	UC
RPS18	ENSG00000226225	6222	1	UC
NARF	ENSG00000141562	26502	1	UC
DHX16	ENSG00000231377	8449	1	UC
OCA2	ENSG00000104044	4948	1	UC
HHIPL2	ENSG00000143512	79802	1	UC
PRKAG3	ENSG00000115592	53632	1	UC
CES1	ENSG00000198848	1066	1	UC
NDUFAF5	ENSG00000101247	79133	1	UC
DNAJB5	ENSG00000137094	25822	1	UC
AQP10	ENSG00000143595	89872	1	UC
RECQL5	ENSG00000108469	9400	1	UC
GBAS	ENSG00000146729	2631	1	UC
NDUFAF7	ENSG00000003509	55471	1	UC
MRPS12	ENSG00000128626	6183	1	UC
GPD2	ENSG00000115159	2820	1	UC
POLB	ENSG00000070501	5423	1	UC
PARS2	ENSG00000162396	25973	1	UC
ACOT7	ENSG00000097021	11332	1	UC
METAP1D	ENSG00000172878	254042	1	UC
ASRGL1	ENSG00000162174	80150	1	UC
AOC2	ENSG00000131480	314	1	UC
AOC1	ENSG00000002726	26	1	UC
CDS2	ENSG00000101290	8760	1	UC
ERCC2	ENSG00000104884	2068	1	UC
CYP3A43	ENSG00000021461	64816	1	UC
ERCC4	ENSG00000175595	2072	1	UC
MARC1	ENSG00000186205	64757	1	UC
SLC13A5	ENSG00000141485	284111	1	UC
TPM4	ENSG00000167460	7171	1	UC
SLC3A1	ENSG00000138079	6519	1	UC
UNG	ENSG00000076248	7374	1	UC
SLC41A1	ENSG00000133065	254428	1	UC
SLC41A3	ENSG00000114544	54946	1	UC
METTL5	ENSG00000138382	29081	1	UC
PPIL3	ENSG00000240344	53938	1	UC
DIP2B	ENSG00000066084	57609	1	UC
ALDH3B2	ENSG00000132746	222	1	UC
GNL3L	ENSG00000130119	54552	1	UC
RPS9	ENSG00000263076	6203	1	UC
SLC26A5	ENSG00000170615	375611	1	UC
MTO1	ENSG00000135297	25821	1	UC
RPS9	ENSG00000273385	6203	1	UC
STOML3	ENSG00000133115	161003	1	UC
STOML2	ENSG00000165283	30968	1	UC
FMO1	ENSG00000010932	2326	1	UC
RPSA	ENSG00000168028	3921	1	UC
CCDC65	ENSG00000139537	85478	1	UC
HDAC5	ENSG00000108840	10014	1	UC
CBWD3	ENSG00000196873	55871	1	UC
TBP	ENSG00000112592	6908	1	UC
SLC27A6	ENSG00000113396	28965	1	UC
ADH6	ENSG00000172955	130	1	UC
DAAM2	ENSG00000146122	23500	1	UC
MFN1	ENSG00000171109	55669	1	UC
C9orf156	ENSG00000136932	51531	1	UC
IGHMBP2	ENSG00000132740	3508	1	UC
THBS3	ENSG00000169231	7059	1	UC
MUC2	ENSG00000198788	4583	1	UC
ALG5	ENSG00000120697	29880	1	UC
ADIPOR1	ENSG00000159346	51094	1	UC
RFC2	ENSG00000261911	5982	1	UC
ZNRD1	ENSG00000233795	30834	1	UC
PCBD1	ENSG00000166228	5092	1	UC
ABCB10	ENSG00000135776	23456	1	UC
IDS	ENSG00000010404	3423	1	UC
PCCA	ENSG00000175198	5095	1	UC
PFAS	ENSG00000178921	5198	1	UC
ALKBH8	ENSG00000137760	91801	1	UC
NOS2	ENSG00000007171	4843	1	UC
RPL31	ENSG00000071082	6160	1	UC
TRMT5	ENSG00000126814	57570	1	UC
YBX1	ENSG00000065978	4904	1	UC
ARSK	ENSG00000164291	153642	1	UC
RPL36A	ENSG00000269315	6173	1	UC
MECR	ENSG00000116353	51102	1	UC
MVD	ENSG00000167508	4597	1	UC
CTBP2	ENSG00000175029	1488	1	UC
DDX23	ENSG00000174243	9416	1	UC
DARS	ENSG00000115866	1615	1	UC
TROVE2	ENSG00000116747	6738	1	UC
CENPF	ENSG00000117724	1063	1	UC
ETFA	ENSG00000140374	2108	1	UC
SLC5A3	ENSG00000198743	6526	1	UC
PRPS2	ENSG00000101911	5634	1	UC
POR	ENSG00000127948	5447	1	UC
ETNK1	ENSG00000139163	55500	1	UC
ETFDH	ENSG00000171503	2110	1	UC
RPL8	ENSG00000161016	6132	1	UC
SIRT3	ENSG00000142082	23410	1	UC
CHIA	ENSG00000134216	27159	1	UC
RMND1	ENSG00000155906	55005	1	UC
SLC22A5	ENSG00000197375	6584	1	UC
PREPL	ENSG00000138078	9581	1	UC
LSS	ENSG00000160285	4047	1	UC
MSRB3	ENSG00000174099	253827	1	UC
SUGCT	ENSG00000175600	79783	1	UC
BOLA3	ENSG00000163170	388962	1	UC
TRPT1	ENSG00000149743	83707	1	UC
COL3A1	ENSG00000168542	1281	1	UC
PDHB	ENSG00000168291	5162	1	UC
APOD	ENSG00000189058	347	1	UC
ISPD	ENSG00000214960	729920	1	UC
SLC6A3	ENSG00000142319	6531	1	UC
DNA2	ENSG00000138346	1763	1	UC
AKR1B10	ENSG00000198074	57016	1	UC
KCTD9	ENSG00000104756	54793	1	UC
C1orf50	ENSG00000164008	79078	1	UC
SLC6A9	ENSG00000196517	6536	1	UC
ATP5A1	ENSG00000152234	498	1	UC
ATP2C2	ENSG00000064270	9914	1	UC
COL7A1	ENSG00000114270	1294	1	UC
SARS	ENSG00000031698	6301	1	UC
SDHAF2	ENSG00000167985	54949	1	UC
COL5A3	ENSG00000080573	50509	1	UC
RDH13	ENSG00000261975	112724	1	UC
MRPL4	ENSG00000105364	51073	1	UC
RDH13	ENSG00000262244	112724	1	UC
RPS11	ENSG00000142534	6205	1	UC
LACTB	ENSG00000103642	114294	1	UC
ATP5G1	ENSG00000159199	516	1	UC
CDKAL1	ENSG00000145996	54901	1	UC
OBSCN	ENSG00000154358	84033	1	UC
DNAJB1	ENSG00000132002	3337	1	UC
NARS2	ENSG00000137513	79731	1	UC
RDH16	ENSG00000139547	8608	1	UC
NARFL	ENSG00000103245	64428	1	UC
ATP5O	ENSG00000241837	539	1	UC
SLC9A3	ENSG00000066230	6550	1	UC
TSFM	ENSG00000123297	10102	1	UC
SLC10A2	ENSG00000125255	6555	1	UC
NAT1	ENSG00000171428	9	1	UC
RPS27	ENSG00000177954	6232	1	UC
EXOSC1	ENSG00000171311	51013	1	UC
ACO1	ENSG00000122729	48	1	UC
PPCDC	ENSG00000138621	60490	1	UC
MTHFR	ENSG00000177000	4524	1	UC
MTIF2	ENSG00000085760	4528	1	UC
ACOT13	ENSG00000112304	55856	1	UC
PIPOX	ENSG00000179761	51268	1	UC
FARSA	ENSG00000179115	2193	1	UC
EHHADH	ENSG00000113790	1962	1	UC
ATP6V1B1	ENSG00000116039	525	1	UC
SEC61A2	ENSG00000065665	55176	1	UC
DNAJC15	ENSG00000120675	29103	1	UC
CYP4A11	ENSG00000187048	1579	1	UC
NDUFS1	ENSG00000023228	4719	1	UC
SCCPDH	ENSG00000143653	51097	1	UC
RP4-559A3.7	ENSG00000255835	0	1	UC
FLOT1	ENSG00000230143	10211	1	UC
FLOT1	ENSG00000137312	10211	1	UC
MARC2	ENSG00000117791	54996	1	UC
SHMT2	ENSG00000182199	6472	1	UC
BHMT	ENSG00000145692	635	1	UC
SHMT1	ENSG00000176974	6470	1	UC
ALDH3A2	ENSG00000072210	224	1	UC
DIP2A	ENSG00000160305	23181	1	UC
CSTF2	ENSG00000101811	1478	1	UC
SLC15A4	ENSG00000139370	121260	1	UC
ACSBG1	ENSG00000103740	23205	1	UC
COQ9	ENSG00000088682	57017	1	UC
NDUFV2	ENSG00000178127	4729	1	UC
C12orf5	ENSG00000078237	57103	1	UC
ENDOG	ENSG00000167136	2021	1	UC
ACSF3	ENSG00000176715	197322	1	UC
RPS9	ENSG00000263332	6203	1	UC
IVD	ENSG00000128928	3712	1	UC
VARS	ENSG00000231945	7407	1	UC
MTRF1L	ENSG00000112031	54516	1	UC
ECHDC3	ENSG00000134463	79746	1	UC
HDAC6	ENSG00000269101	10013	1	UC
PBLD	ENSG00000108187	64081	1	UC
NOLC1	ENSG00000166197	9221	1	UC
EIF2S3	ENSG00000130741	1968	1	UC
CNTROB	ENSG00000170037	116840	1	UC
ACSM5	ENSG00000183549	54988	1	UC
NRD1	ENSG00000078618	4898	1	UC
FAAH	ENSG00000117480	2166	1	UC
BLMH	ENSG00000108578	642	1	UC
ADHFE1	ENSG00000147576	137872	1	UC
IDH3A	ENSG00000166411	3419	1	UC
POLR3H	ENSG00000100413	171568	1	UC
PSMB10	ENSG00000205220	5699	1	UC
GUSB	ENSG00000169919	2990	1	UC
ZNRD1	ENSG00000236949	30834	1	UC
ARSB	ENSG00000113273	411	1	UC
IREB2	ENSG00000136381	3658	1	UC
DNPEP	ENSG00000123992	23549	1	UC
MFSD2A	ENSG00000168389	84879	1	UC
THNSL2	ENSG00000144115	55258	1	UC
NOS3	ENSG00000164867	4846	1	UC
HDHD3	ENSG00000119431	81932	1	UC
AIFM3	ENSG00000183773	150209	1	UC
EEF1A1	ENSG00000156508	1915	1	UC
APEX2	ENSG00000169188	27301	1	UC
DUS3L	ENSG00000141994	56931	1	UC
TMBIM6	ENSG00000139644	7009	1	UC
PFDN6	ENSG00000204220	10471	1	UC
SLC20A1	ENSG00000144136	6574	1	UC
EEF1A2	ENSG00000101210	1917	1	UC
ALPI	ENSG00000163295	248	1	UC
LDHA	ENSG00000134333	3939	1	UC
GRPEL1	ENSG00000109519	80273	1	UC
EIF5A	ENSG00000132507	1984	1	UC
ALPL	ENSG00000162551	249	1	UC
EIF5A2	ENSG00000163577	56648	1	UC
LSM3	ENSG00000170860	27258	1	UC
LDHD	ENSG00000166816	197257	1	UC
ELAC2	ENSG00000006744	60528	1	UC
OTOG	ENSG00000188162	340990	1	UC
NEU1	ENSG00000227315	4758	1	UC
TYMP	ENSG00000025708	1890	1	UC
GFM1	ENSG00000168827	85476	1	UC
PRDX6	ENSG00000117592	9588	1	UC
ISCU	ENSG00000136003	23479	1	UC
SLC6A14	ENSG00000268104	11254	1	UC
DDX3Y	ENSG00000067048	8653	1	UC
DPAGT1	ENSG00000172269	1798	1	UC
HSPA9	ENSG00000113013	3313	1	UC
MBLAC1	ENSG00000214309	255374	1	UC
CRYZ	ENSG00000116791	1429	1	UC
CMPK1	ENSG00000162368	51727	1	UC
MRPL16	ENSG00000166902	54948	1	UC
GART	ENSG00000159131	2618	1	UC
MRPL20	ENSG00000242485	55052	1	UC
C6orf205	ENSG00000231350	394263	1	UC
C6orf205	ENSG00000206463	394263	1	UC
ACADVL	ENSG00000072778	37	1	UC
DHODH	ENSG00000102967	1723	1	UC
HEXB	ENSG00000049860	3074	1	UC
SLC6A7	ENSG00000011083	6534	1	UC
TOP2B	ENSG00000077097	7155	1	UC
HAO2	ENSG00000116882	51179	1	UC
NDST1	ENSG00000070614	3340	1	UC
NT5E	ENSG00000135318	4907	1	UC
TAT	ENSG00000198650	6898	1	UC
ATP5B	ENSG00000110955	506	1	UC
ACAT1	ENSG00000075239	38	1	UC
TFB1M	ENSG00000029639	51106	1	UC
PGM2	ENSG00000169299	55276	1	UC
OARD1	ENSG00000124596	221443	1	UC
PGM5	ENSG00000154330	5239	1	UC
TCIRG1	ENSG00000110719	10312	1	UC
TSEN34	ENSG00000270502	79042	1	UC
RP11-1407O15.2	ENSG00000174093	100510707	1	UC
PRKAG1	ENSG00000181929	5571	1	UC
RPS18	ENSG00000231500	6222	1	UC
PUSL1	ENSG00000169972	126789	1	UC
FKBP4	ENSG00000004478	2288	1	UC
SBDS	ENSG00000126524	51119	1	UC
TSEN34	ENSG00000273053	79042	1	UC
CNNM1	ENSG00000119946	26507	1	UC
SUPV3L1	ENSG00000156502	6832	1	UC
KCNB1	ENSG00000158445	3745	1	UC
SERPINI1	ENSG00000163536	5274	1	UC
RECQL	ENSG00000004700	5965	1	UC
NFS1	ENSG00000244005	9054	1	UC
NFU1	ENSG00000169599	27247	1	UC
NUBP2	ENSG00000095906	10101	1	UC
RUVBL1	ENSG00000175792	8607	1	UC
FDFT1	ENSG00000079459	2222	1	UC
FDXR	ENSG00000161513	2232	1	UC
FDX1	ENSG00000137714	2230	1	UC
CAT	ENSG00000121691	847	1	UC
P4HA2	ENSG00000072682	8974	1	UC
CDA	ENSG00000158825	978	1	UC
AGPAT1	ENSG00000236873	10554	1	UC
NUDT10	ENSG00000122824	170685	1	UC
HMGCL	ENSG00000117305	3155	1	UC
SSBP1	ENSG00000262771	6742	1	UC
SLC13A2	ENSG00000007216	9058	1	UC
ALAS2	ENSG00000158578	212	1	UC
GCDH	ENSG00000105607	2639	1	UC
ATP6V1E2	ENSG00000250565	90423	1	UC
TPMT	ENSG00000137364	7172	1	UC
ITPA	ENSG00000125877	3704	1	UC
OLA1	ENSG00000138430	29789	1	UC
ORC1	ENSG00000085840	4998	1	UC
QRSL1	ENSG00000130348	55278	1	UC
SHOC2	ENSG00000108061	8036	1	UC
VARS	ENSG00000231116	7407	1	UC
ALDH2	ENSG00000111275	217	1	UC
GNL2	ENSG00000134697	29889	1	UC
RPS9	ENSG00000272643	6203	1	UC
RPS9	ENSG00000272614	6203	1	UC
TANC2	ENSG00000170921	26115	1	UC
NUDT4	ENSG00000173598	11163	1	UC
TH	ENSG00000180176	7054	1	UC
HSD17B11	ENSG00000198189	51170	1	UC
MTR	ENSG00000116984	4548	1	UC
HSD17B10	ENSG00000072506	3028	1	UC
FMO3	ENSG00000007933	2328	1	UC
POLR2L	ENSG00000177700	5441	1	UC
HDAC9	ENSG00000048052	9734	1	UC
COX10	ENSG00000006695	1352	1	UC
LIAS	ENSG00000121897	11019	1	UC
D2HGDH	ENSG00000180902	728294	1	UC
THBS2	ENSG00000186340	7058	1	UC
FAM173B	ENSG00000150756	134145	1	UC
CHAC2	ENSG00000143942	494143	1	UC
MUC17	ENSG00000169876	140453	1	UC
GLDC	ENSG00000178445	2731	1	UC
SLC17A7	ENSG00000104888	57030	1	UC
ABCA13	ENSG00000179869	154664	1	UC
RIMKLB	ENSG00000166532	57494	1	UC
TMEM64	ENSG00000180694	169200	1	UC
HDHD2	ENSG00000167220	84064	1	UC
ALKBH3	ENSG00000166199	221120	1	UC
ZNRD1	ENSG00000206502	30834	1	UC
EIF4A1	ENSG00000161960	1973	1	UC
MFSD12	ENSG00000161091	126321	1	UC
EIF4A2	ENSG00000156976	1974	1	UC
NRM	ENSG00000228854	11270	1	UC
MSH2	ENSG00000095002	4436	1	UC
DAO	ENSG00000110887	1610	1	UC
DUS1L	ENSG00000169718	64118	1	UC
RPL36A	ENSG00000241343	6173	1	UC
CTBP1	ENSG00000159692	1487	1	UC
AIMP1	ENSG00000164022	9255	1	UC
GDPD1	ENSG00000153982	284161	1	UC
FAHD2A	ENSG00000115042	51011	1	UC
VWA8	ENSG00000102763	23078	1	UC
PFKFB2	ENSG00000123836	5208	1	UC
MRI1	ENSG00000037757	84245	1	UC
MRM1	ENSG00000129282	79922	1	UC
ABCC12	ENSG00000140798	94160	1	UC
SLC30A7	ENSG00000162695	148867	1	UC
PFKM	ENSG00000152556	5213	1	UC
GALT	ENSG00000213930	2592	1	UC
DUSP23	ENSG00000158716	54935	1	UC
FH	ENSG00000091483	2271	1	UC
CYB5R1	ENSG00000159348	51706	1	UC
RPL9	ENSG00000163682	6133	1	UC
COL1A2	ENSG00000164692	1278	1	UC
COL22A1	ENSG00000169436	169044	1	UC
DDX3X	ENSG00000215301	1654	1	UC
KARS	ENSG00000065427	3735	1	UC
ABCF1	ENSG00000236342	23	1	UC
TYW3	ENSG00000162623	127253	1	UC
MRPL12	ENSG00000262814	6182	1	UC
CYCS	ENSG00000172115	54205	1	UC
PDHA1	ENSG00000131828	5160	1	UC
DDX46	ENSG00000145833	9879	1	UC
GLYCTK	ENSG00000168237	132158	1	UC
GGCT	ENSG00000006625	79017	1	UC
L2HGDH	ENSG00000087299	79944	1	UC
ISOC1	ENSG00000066583	51015	1	UC
KIDINS220	ENSG00000134313	57498	1	UC
PGK1	ENSG00000102144	5230	1	UC
LACC1	ENSG00000179630	144811	1	UC
CTPS1	ENSG00000171793	1503	1	UC
NPEPPS	ENSG00000141279	9520	1	UC
MYH1	ENSG00000109061	4619	1	UC
SLC7A1	ENSG00000139514	6541	1	UC
MYH3	ENSG00000109063	4621	1	UC
RDH13	ENSG00000160439	112724	1	UC
TRUB1	ENSG00000165832	142940	1	UC
DPH6	ENSG00000134146	89978	1	UC
CARKD	ENSG00000213995	55739	1	UC
BCO2	ENSG00000197580	83875	1	UC
MRPL34	ENSG00000130312	64981	1	UC
GSR	ENSG00000104687	2936	1	UC
COL4A5	ENSG00000188153	1287	1	UC
FKBP1B	ENSG00000119782	2281	1	UC
PUS10	ENSG00000162927	150962	1	UC
TSEN34	ENSG00000170892	79042	1	UC
RPS18	ENSG00000096150	6222	1	UC
DHTKD1	ENSG00000181192	55526	1	UC
TSEN34	ENSG00000273235	79042	1	UC
MTFMT	ENSG00000103707	123263	1	UC
SLC9A1	ENSG00000090020	6548	1	UC
SEC11A	ENSG00000140612	23478	1	UC
RPS19	ENSG00000272852	6223	1	UC
CNNM4	ENSG00000158158	26504	1	UC
ACMSD	ENSG00000153086	130013	1	UC
PHB2	ENSG00000269079	11331	1	UC
RPS26	ENSG00000197728	6231	1	UC
FANCM	ENSG00000187790	57697	1	UC
PHB2	ENSG00000215021	11331	1	UC
TKT	ENSG00000163931	7086	1	UC
GPD1L	ENSG00000152642	23171	1	UC
NAT9	ENSG00000109065	26151	1	UC
METAP2	ENSG00000111142	10988	1	UC
METAP1	ENSG00000164024	23173	1	UC
