chr1	start1	end1	chr2	start2	end2	frag1	frag2	bait_name	otherEnd_name
1	31537431	31538897	1	31188386	31193343	1_31537431_31538897	1_31188386_31193343	PUM1	MATN1-AS1;MATN1
1	32083124	32095490	1	31881947	31884507	1_32083124_32095490	1_31881947_31884507	HCRTR1	SERINC2
1	32378903	32383282	1	32035875	32051119	1_32378903_32383282	1_32035875_32051119	AL136115.1	RP11-73M7.1;TINAGL1
1	32378903	32383282	1	32106422	32114565	1_32378903_32383282	1_32106422_32114565	AL136115.1	PEF1;RP11-73M7.6;RP11-73M7.9
1	32378903	32383282	1	32118197	32135719	1_32378903_32383282	1_32118197_32135719	AL136115.1	COL16A1;RP11-73M7.6
1	32378903	32383282	1	32410371	32420906	1_32378903_32383282	1_32410371_32420906	AL136115.1	PTP4A2
1	32378903	32383282	1	32477732	32487096	1_32378903_32383282	1_32477732_32487096	AL136115.1	KHDRBS1
1	32378903	32383282	1	32671968	32694457	1_32378903_32383282	1_32671968_32694457	AL136115.1	DCDC2B;EIF3I;RP4-622L5.7;TMEM234
1	32573374	32575145	1	32860268	32865489	1_32573374_32575145	1_32860268_32865489	KPNA6	BSDC1
1	32642437	32645826	1	32106422	32114565	1_32642437_32645826	1_32106422_32114565	TXLNA	PEF1;RP11-73M7.6;RP11-73M7.9
1	32642437	32645826	1	32477732	32487096	1_32642437_32645826	1_32477732_32487096	TXLNA	KHDRBS1
1	32642437	32645826	1	32532669	32543686	1_32642437_32645826	1_32532669_32543686	TXLNA	RP11-277A4.4;TMEM39B
1	32642437	32645826	1	32573374	32575145	1_32642437_32645826	1_32573374_32575145	TXLNA	KPNA6
1	32642437	32645826	1	32661814	32670477	1_32642437_32645826	1_32661814_32670477	TXLNA	CCDC28B
1	32642437	32645826	1	32670478	32671967	1_32642437_32645826	1_32670478_32671967	TXLNA	IQCC;RP4-622L5.7
1	32642437	32645826	1	32671968	32694457	1_32642437_32645826	1_32671968_32694457	TXLNA	DCDC2B;EIF3I;RP4-622L5.7;TMEM234
1	32642437	32645826	1	32711309	32716765	1_32642437_32645826	1_32711309_32716765	TXLNA	FAM167B
1	32642437	32645826	1	32716766	32718388	1_32642437_32645826	1_32716766_32718388	TXLNA	LCK
1	32642437	32645826	1	32753663	32762300	1_32642437_32645826	1_32753663_32762300	TXLNA	HDAC1
1	32642437	32645826	1	32794627	32814702	1_32642437_32645826	1_32794627_32814702	TXLNA	HDAC1;MARCKSL1
1	32642437	32645826	1	32814703	32825453	1_32642437_32645826	1_32814703_32825453	TXLNA	RP4-811H24.9;TSSK3
1	32642437	32645826	1	32825454	32836565	1_32642437_32645826	1_32825454_32836565	TXLNA	FAM229A;TSSK3
1	32642437	32645826	1	32860268	32865489	1_32642437_32645826	1_32860268_32865489	TXLNA	BSDC1
1	32642437	32645826	1	33113157	33116506	1_32642437_32645826	1_33113157_33116506	TXLNA	ZBTB8OS
1	32642437	32645826	1	33160962	33172003	1_32642437_32645826	1_33160962_33172003	TXLNA	SYNC
1	32642437	32645826	1	33546157	33562510	1_32642437_32645826	1_33546157_33562510	TXLNA	ADC;AK2
1	32661814	32670477	1	32814703	32825453	1_32661814_32670477	1_32814703_32825453	CCDC28B	RP4-811H24.9;TSSK3
1	32661814	32670477	1	32860268	32865489	1_32661814_32670477	1_32860268_32865489	CCDC28B	BSDC1
1	32670478	32671967	1	32794627	32814702	1_32670478_32671967	1_32794627_32814702	IQCC;RP4-622L5.7	HDAC1;MARCKSL1
1	32670478	32671967	1	32814703	32825453	1_32670478_32671967	1_32814703_32825453	IQCC;RP4-622L5.7	RP4-811H24.9;TSSK3
1	32670478	32671967	1	32825454	32836565	1_32670478_32671967	1_32825454_32836565	IQCC;RP4-622L5.7	FAM229A;TSSK3
1	32670478	32671967	1	32860268	32865489	1_32670478_32671967	1_32860268_32865489	IQCC;RP4-622L5.7	BSDC1
1	32716766	32718388	1	32814703	32825453	1_32716766_32718388	1_32814703_32825453	LCK	RP4-811H24.9;TSSK3
1	32753663	32762300	1	32661814	32670477	1_32753663_32762300	1_32661814_32670477	HDAC1	CCDC28B
1	32794627	32814702	1	32670478	32671967	1_32794627_32814702	1_32670478_32671967	HDAC1;MARCKSL1	IQCC;RP4-622L5.7
1	32814703	32825453	1	32661814	32670477	1_32814703_32825453	1_32661814_32670477	RP4-811H24.9;TSSK3	CCDC28B
1	32825454	32836565	1	32661814	32670477	1_32825454_32836565	1_32661814_32670477	FAM229A;TSSK3	CCDC28B
1	32825454	32836565	1	32670478	32671967	1_32825454_32836565	1_32670478_32671967	FAM229A;TSSK3	IQCC;RP4-622L5.7
1	32825454	32836565	1	32671968	32694457	1_32825454_32836565	1_32671968_32694457	FAM229A;TSSK3	DCDC2B;EIF3I;RP4-622L5.7;TMEM234
1	32860268	32865489	1	32573374	32575145	1_32860268_32865489	1_32573374_32575145	BSDC1	KPNA6
1	32860268	32865489	1	32661814	32670477	1_32860268_32865489	1_32661814_32670477	BSDC1	CCDC28B
1	32860268	32865489	1	32670478	32671967	1_32860268_32865489	1_32670478_32671967	BSDC1	IQCC;RP4-622L5.7
1	32860268	32865489	1	32671968	32694457	1_32860268_32865489	1_32671968_32694457	BSDC1	DCDC2B;EIF3I;RP4-622L5.7;TMEM234
1	32860268	32865489	1	32711309	32716765	1_32860268_32865489	1_32711309_32716765	BSDC1	FAM167B
1	33116507	33119562	1	32573374	32575145	1_33116507_33119562	1_32573374_32575145	RBBP4	KPNA6
1	33427392	33431365	1	32671968	32694457	1_33427392_33431365	1_32671968_32694457	RNF19B	DCDC2B;EIF3I;RP4-622L5.7;TMEM234
1	33427392	33431365	1	33113157	33116506	1_33427392_33431365	1_33113157_33116506	RNF19B	ZBTB8OS
1	33427392	33431365	1	33546157	33562510	1_33427392_33431365	1_33546157_33562510	RNF19B	ADC;AK2
1	33427392	33431365	1	33645474	33649442	1_33427392_33431365	1_33645474_33649442	RNF19B	TRIM62
1	33427392	33431365	1	33718493	33725414	1_33427392_33431365	1_33718493_33725414	RNF19B	ZNF362
1	33427392	33431365	1	33895581	33904659	1_33427392_33431365	1_33895581_33904659	RNF19B	PHC2
1	35656943	35666673	1	35450205	35451728	1_35656943_35666673	1_35450205_35451728	SFPQ;Y_RNA	RP11-244H3.1;ZMYM6NB
1	35733821	35735924	1	35450205	35451728	1_35733821_35735924	1_35450205_35451728	ZMYM4	RP11-244H3.1;ZMYM6NB
1	36261113	36277868	1	36037223	36043346	1_36261113_36277868	1_36037223_36043346	AGO4	RP4-728D4.2;TFAP2E
1	36588533	36600342	1	36883305	36888534	1_36588533_36600342	1_36883305_36888534	COL8A2	OSCP1;SNORA63
1	36612957	36628346	1	36689675	36690929	1_36612957_36628346	1_36689675_36690929	MAP7D1;TRAPPC3	THRAP3
1	36612957	36628346	1	36858888	36863901	1_36612957_36628346	1_36858888_36863901	MAP7D1;TRAPPC3	LSM10
1	36612957	36628346	1	36883305	36888534	1_36612957_36628346	1_36883305_36888534	MAP7D1;TRAPPC3	OSCP1;SNORA63
1	36612957	36628346	1	36915681	36920902	1_36612957_36628346	1_36915681_36920902	MAP7D1;TRAPPC3	OSCP1
1	36689675	36690929	1	36612957	36628346	1_36689675_36690929	1_36612957_36628346	THRAP3	MAP7D1;TRAPPC3
1	36689675	36690929	1	36858888	36863901	1_36689675_36690929	1_36858888_36863901	THRAP3	LSM10
1	36689675	36690929	1	36883305	36888534	1_36689675_36690929	1_36883305_36888534	THRAP3	OSCP1;SNORA63
1	36771651	36800735	1	36883305	36888534	1_36771651_36800735	1_36883305_36888534	EVA1B;RP11-268J15.5;SH3D21	OSCP1;SNORA63
1	36883305	36888534	1	36588533	36600342	1_36883305_36888534	1_36588533_36600342	OSCP1;SNORA63	COL8A2
1	37937165	37944375	1	38156332	38160858	1_37937165_37944375	1_38156332_38160858	LINC01137;ZC3H12A	C1orf109;CDCA8
1	37979236	37981502	1	36915681	36920902	1_37979236_37981502	1_36915681_36920902	MEAF6	OSCP1
1	37979236	37981502	1	36927584	36939538	1_37979236_37981502	1_36927584_36939538	MEAF6	CSF3R;MRPS15
1	37979236	37981502	1	38156332	38160858	1_37979236_37981502	1_38156332_38160858	MEAF6	C1orf109;CDCA8
1	37979236	37981502	1	38324477	38328050	1_37979236_37981502	1_38324477_38328050	MEAF6	MTF1;RP11-109P14.10
1	37979236	37981502	1	38469208	38479187	1_37979236_37981502	1_38469208_38479187	MEAF6	FHL3;UTP11L
1	38021315	38023385	1	38156332	38160858	1_38021315_38023385	1_38156332_38160858	DNALI1;RP3-423B22.5	C1orf109;CDCA8
1	38021315	38023385	1	38324477	38328050	1_38021315_38023385	1_38324477_38328050	DNALI1;RP3-423B22.5	MTF1;RP11-109P14.10
1	38055267	38061777	1	38156332	38160858	1_38055267_38061777	1_38156332_38160858	GNL2	C1orf109;CDCA8
1	38055267	38061777	1	38324477	38328050	1_38055267_38061777	1_38324477_38328050	GNL2	MTF1;RP11-109P14.10
1	38156332	38160858	1	3815536	3819683	1_38156332_38160858	1_3815536_3819683	C1orf109;CDCA8	C1orf174;LINC01134
1	38156332	38160858	1	37979236	37981502	1_38156332_38160858	1_37979236_37981502	C1orf109;CDCA8	MEAF6
1	38156332	38160858	1	38055267	38061777	1_38156332_38160858	1_38055267_38061777	C1orf109;CDCA8	GNL2
1	38156332	38160858	1	38324477	38328050	1_38156332_38160858	1_38324477_38328050	C1orf109;CDCA8	MTF1;RP11-109P14.10
1	38156332	38160858	1	38469208	38479187	1_38156332_38160858	1_38469208_38479187	C1orf109;CDCA8	FHL3;UTP11L
1	38156332	38160858	1	39323109	39328055	1_38156332_38160858	1_39323109_39328055	C1orf109;CDCA8	RP5-864K19.4;RRAGC
1	38156332	38160858	1	51426098	51427254	1_38156332_38160858	1_51426098_51427254	C1orf109;CDCA8	CDKN2C
1	38324477	38328050	1	38156332	38160858	1_38324477_38328050	1_38156332_38160858	MTF1;RP11-109P14.10	C1orf109;CDCA8
1	39323109	39328055	1	38055267	38061777	1_39323109_39328055	1_38055267_38061777	RP5-864K19.4;RRAGC	GNL2
1	39323109	39328055	1	38156332	38160858	1_39323109_39328055	1_38156332_38160858	RP5-864K19.4;RRAGC	C1orf109;CDCA8
1	39323109	39328055	1	38324477	38328050	1_39323109_39328055	1_38324477_38328050	RP5-864K19.4;RRAGC	MTF1;RP11-109P14.10
1	39323109	39328055	1	38469208	38479187	1_39323109_39328055	1_38469208_38479187	RP5-864K19.4;RRAGC	FHL3;UTP11L
1	39323109	39328055	1	38510351	38514482	1_39323109_39328055	1_38510351_38514482	RP5-864K19.4;RRAGC	POU3F1;RP5-884C9.2
1	40623353	40629045	1	40721788	40737635	1_40623353_40629045	1_40721788_40737635	RLF	RP1-39G22.4;RP1-39G22.7;ZMPSTE24
1	40623353	40629045	1	40901333	40917240	1_40623353_40629045	1_40901333_40917240	RLF	ZFP69B
1	40623353	40629045	1	40970479	40975678	1_40623353_40629045	1_40970479_40975678	RLF	EXO5;RP11-656D10.3
1	40623353	40629045	1	40996163	40998471	1_40623353_40629045	1_40996163_40998471	RLF	ZNF684
1	40764146	40786458	1	40623353	40629045	1_40764146_40786458	1_40623353_40629045	COL9A2	RLF
1	40901333	40917240	1	40623353	40629045	1_40901333_40917240	1_40623353_40629045	ZFP69B	RLF
1	42626594	42634374	1	41947515	41953716	1_42626594_42634374	1_41947515_41953716	GUCA2A	EDN2
1	42626594	42634374	1	43218803	43223688	1_42626594_42634374	1_43218803_43223688	GUCA2A	LEPRE1
1	42844427	42849515	1	43218803	43223688	1_42844427_42849515	1_43218803_43223688	RIMKLA	LEPRE1
1	42920939	42923294	1	43146524	43150180	1_42920939_42923294	1_43146524_43150180	PPCS;ZMYND12	YBX1
1	42925252	42930355	1	43146524	43150180	1_42925252_42930355	1_43146524_43150180	CCDC30	YBX1
1	43724149	43732826	1	43884985	43887100	1_43724149_43732826	1_43884985_43887100	EBNA1BP2	SZT2
1	43855392	43858082	1	43120381	43125945	1_43855392_43858082	1_43120381_43125945	MED8;SZT2	PPIH
1	43855392	43858082	1	43146524	43150180	1_43855392_43858082	1_43146524_43150180	MED8;SZT2	YBX1
1	43855392	43858082	1	43634235	43649319	1_43855392_43858082	1_43634235_43649319	MED8;SZT2	EBNA1BP2;WDR65
1	43855392	43858082	1	43824122	43834396	1_43855392_43858082	1_43824122_43834396	MED8;SZT2	CDC20;ELOVL1;RP1-92O14.3
1	43855392	43858082	1	44405566	44414259	1_43855392_43858082	1_44405566_44414259	MED8;SZT2	IPO13;RP11-7O11.3
1	44441553	44456606	1	44172750	44176455	1_44441553_44456606	1_44172750_44176455	ATP6V0B;B4GALT2	KDM4A-AS1;ST3GAL3
1	44494001	44506509	1	43976174	43992142	1_44494001_44506509	1_43976174_43992142	RP5-1198O20.4;SLC6A9	PTPRF
1	45136190	45140837	1	44678697	44684308	1_45136190_45140837	1_44678697_44684308	C1orf228;TMEM53	DMAP1
1	45136190	45140837	1	45451481	45454913	1_45136190_45140837	1_45451481_45454913	C1orf228;TMEM53	EIF2B3;RP5-882O7.4
1	45136190	45140837	1	45955111	45957467	1_45136190_45140837	1_45955111_45957467	C1orf228;TMEM53	TESK2
1	45199393	45209488	1	45805323	45806063	1_45199393_45209488	1_45805323_45806063	KIF2C	MUTYH;TOE1
1	45238578	45241678	1	45451481	45454913	1_45238578_45241678	1_45451481_45454913	RP11-269F19.2;RPS8;SNORD55	EIF2B3;RP5-882O7.4
1	45238578	45241678	1	45805323	45806063	1_45238578_45241678	1_45805323_45806063	RP11-269F19.2;RPS8;SNORD55	MUTYH;TOE1
1	45238578	45241678	1	45806064	45807555	1_45238578_45241678	1_45806064_45807555	RP11-269F19.2;RPS8;SNORD55	MUTYH;TOE1
1	45238578	45241678	1	45955111	45957467	1_45238578_45241678	1_45955111_45957467	RP11-269F19.2;RPS8;SNORD55	TESK2
1	45241679	45243792	1	45451481	45454913	1_45241679_45243792	1_45451481_45454913	RPS8;SNORD38A;SNORD46	EIF2B3;RP5-882O7.4
1	45241679	45243792	1	45805323	45806063	1_45241679_45243792	1_45805323_45806063	RPS8;SNORD38A;SNORD46	MUTYH;TOE1
1	45241679	45243792	1	45806064	45807555	1_45241679_45243792	1_45806064_45807555	RPS8;SNORD38A;SNORD46	MUTYH;TOE1
1	45241679	45243792	1	45955111	45957467	1_45241679_45243792	1_45955111_45957467	RPS8;SNORD38A;SNORD46	TESK2
1	45250883	45256643	1	45451481	45454913	1_45250883_45256643	1_45451481_45454913	BEST4	EIF2B3;RP5-882O7.4
1	45250883	45256643	1	45805323	45806063	1_45250883_45256643	1_45805323_45806063	BEST4	MUTYH;TOE1
1	45250883	45256643	1	45806064	45807555	1_45250883_45256643	1_45806064_45807555	BEST4	MUTYH;TOE1
1	45250883	45256643	1	45955111	45957467	1_45250883_45256643	1_45955111_45957467	BEST4	TESK2
1	45264674	45275508	1	45805323	45806063	1_45264674_45275508	1_45805323_45806063	BTBD19;PLK3;TCTEX1D4	MUTYH;TOE1
1	45264674	45275508	1	45806064	45807555	1_45264674_45275508	1_45806064_45807555	BTBD19;PLK3;TCTEX1D4	MUTYH;TOE1
1	45264674	45275508	1	45955111	45957467	1_45264674_45275508	1_45955111_45957467	BTBD19;PLK3;TCTEX1D4	TESK2
1	45476778	45482664	1	45199393	45209488	1_45476778_45482664	1_45199393_45209488	HECTD3;UROD	KIF2C
1	45476778	45482664	1	45241679	45243792	1_45476778_45482664	1_45241679_45243792	HECTD3;UROD	RPS8;SNORD38A;SNORD46
1	45476778	45482664	1	45250883	45256643	1_45476778_45482664	1_45250883_45256643	HECTD3;UROD	BEST4
1	45476778	45482664	1	45264674	45275508	1_45476778_45482664	1_45264674_45275508	HECTD3;UROD	BTBD19;PLK3;TCTEX1D4
1	45476778	45482664	1	45301331	45310991	1_45476778_45482664	1_45301331_45310991	HECTD3;UROD	PTCH2;RP5-882O7.1
1	45476778	45482664	1	45451481	45454913	1_45476778_45482664	1_45451481_45454913	HECTD3;UROD	EIF2B3;RP5-882O7.4
1	45476778	45482664	1	45787357	45799353	1_45476778_45482664	1_45787357_45799353	HECTD3;UROD	HPDL;MUTYH
1	45476778	45482664	1	45805323	45806063	1_45476778_45482664	1_45805323_45806063	HECTD3;UROD	MUTYH;TOE1
1	45476778	45482664	1	45806064	45807555	1_45476778_45482664	1_45806064_45807555	HECTD3;UROD	MUTYH;TOE1
1	45476778	45482664	1	45955111	45957467	1_45476778_45482664	1_45955111_45957467	HECTD3;UROD	TESK2
1	45476778	45482664	1	45987157	45995504	1_45476778_45482664	1_45987157_45995504	HECTD3;UROD	PRDX1
1	45476778	45482664	1	46012546	46017074	1_45476778_45482664	1_46012546_46017074	HECTD3;UROD	AKR1A1
1	45476778	45482664	1	46134654	46154186	1_45476778_45482664	1_46134654_46154186	HECTD3;UROD	GPBP1L1;TMEM69
1	45805323	45806063	1	45199393	45209488	1_45805323_45806063	1_45199393_45209488	MUTYH;TOE1	KIF2C
1	45805323	45806063	1	45241679	45243792	1_45805323_45806063	1_45241679_45243792	MUTYH;TOE1	RPS8;SNORD38A;SNORD46
1	45805323	45806063	1	45264674	45275508	1_45805323_45806063	1_45264674_45275508	MUTYH;TOE1	BTBD19;PLK3;TCTEX1D4
1	45805323	45806063	1	45301331	45310991	1_45805323_45806063	1_45301331_45310991	MUTYH;TOE1	PTCH2;RP5-882O7.1
1	45805323	45806063	1	45451481	45454913	1_45805323_45806063	1_45451481_45454913	MUTYH;TOE1	EIF2B3;RP5-882O7.4
1	45805323	45806063	1	45955111	45957467	1_45805323_45806063	1_45955111_45957467	MUTYH;TOE1	TESK2
1	45805323	45806063	1	45987157	45995504	1_45805323_45806063	1_45987157_45995504	MUTYH;TOE1	PRDX1
1	45805323	45806063	1	46012546	46017074	1_45805323_45806063	1_46012546_46017074	MUTYH;TOE1	AKR1A1
1	45805323	45806063	1	46134654	46154186	1_45805323_45806063	1_46134654_46154186	MUTYH;TOE1	GPBP1L1;TMEM69
1	45806064	45807555	1	45241679	45243792	1_45806064_45807555	1_45241679_45243792	MUTYH;TOE1	RPS8;SNORD38A;SNORD46
1	45806064	45807555	1	45250883	45256643	1_45806064_45807555	1_45250883_45256643	MUTYH;TOE1	BEST4
1	45806064	45807555	1	45264674	45275508	1_45806064_45807555	1_45264674_45275508	MUTYH;TOE1	BTBD19;PLK3;TCTEX1D4
1	45806064	45807555	1	45301331	45310991	1_45806064_45807555	1_45301331_45310991	MUTYH;TOE1	PTCH2;RP5-882O7.1
1	45806064	45807555	1	45451481	45454913	1_45806064_45807555	1_45451481_45454913	MUTYH;TOE1	EIF2B3;RP5-882O7.4
1	45806064	45807555	1	45955111	45957467	1_45806064_45807555	1_45955111_45957467	MUTYH;TOE1	TESK2
1	45806064	45807555	1	46012546	46017074	1_45806064_45807555	1_46012546_46017074	MUTYH;TOE1	AKR1A1
1	45955111	45957467	1	45199393	45209488	1_45955111_45957467	1_45199393_45209488	TESK2	KIF2C
1	45955111	45957467	1	45241679	45243792	1_45955111_45957467	1_45241679_45243792	TESK2	RPS8;SNORD38A;SNORD46
1	45955111	45957467	1	45264674	45275508	1_45955111_45957467	1_45264674_45275508	TESK2	BTBD19;PLK3;TCTEX1D4
1	45955111	45957467	1	45301331	45310991	1_45955111_45957467	1_45301331_45310991	TESK2	PTCH2;RP5-882O7.1
1	45955111	45957467	1	45451481	45454913	1_45955111_45957467	1_45451481_45454913	TESK2	EIF2B3;RP5-882O7.4
1	45955111	45957467	1	45476778	45482664	1_45955111_45957467	1_45476778_45482664	TESK2	HECTD3;UROD
1	45955111	45957467	1	45805323	45806063	1_45955111_45957467	1_45805323_45806063	TESK2	MUTYH;TOE1
1	45955111	45957467	1	45806064	45807555	1_45955111_45957467	1_45806064_45807555	TESK2	MUTYH;TOE1
1	46012546	46017074	1	45264674	45275508	1_46012546_46017074	1_45264674_45275508	AKR1A1	BTBD19;PLK3;TCTEX1D4
1	46012546	46017074	1	45451481	45454913	1_46012546_46017074	1_45451481_45454913	AKR1A1	EIF2B3;RP5-882O7.4
1	46012546	46017074	1	45805323	45806063	1_46012546_46017074	1_45805323_45806063	AKR1A1	MUTYH;TOE1
1	46012546	46017074	1	45806064	45807555	1_46012546_46017074	1_45806064_45807555	AKR1A1	MUTYH;TOE1
1	46040094	46049895	1	45241679	45243792	1_46040094_46049895	1_45241679_45243792	NASP	RPS8;SNORD38A;SNORD46
1	46040094	46049895	1	45264674	45275508	1_46040094_46049895	1_45264674_45275508	NASP	BTBD19;PLK3;TCTEX1D4
1	46040094	46049895	1	45451481	45454913	1_46040094_46049895	1_45451481_45454913	NASP	EIF2B3;RP5-882O7.4
1	46040094	46049895	1	45805323	45806063	1_46040094_46049895	1_45805323_45806063	NASP	MUTYH;TOE1
1	46040094	46049895	1	45806064	45807555	1_46040094_46049895	1_45806064_45807555	NASP	MUTYH;TOE1
1	46040094	46049895	1	45955111	45957467	1_46040094_46049895	1_45955111_45957467	NASP	TESK2
1	46040094	46049895	1	45987157	45995504	1_46040094_46049895	1_45987157_45995504	NASP	PRDX1
1	46040094	46049895	1	46636405	46641230	1_46040094_46049895	1_46636405_46641230	NASP	TSPAN1
1	47081193	47085435	1	47183266	47194316	1_47081193_47085435	1_47183266_47194316	MKNK1;MOB3C	EFCAB14
1	47183266	47194316	1	2319572	2324377	1_47183266_47194316	1_2319572_2324377	EFCAB14	MORN1;RER1
1	47183266	47194316	1	47081193	47085435	1_47183266_47194316	1_47081193_47085435	EFCAB14	MKNK1;MOB3C
1	47647596	47658305	1	47901530	47914305	1_47647596_47658305	1_47901530_47914305	PDZK1IP1	FOXD2
1	47687948	47692986	1	47901530	47914305	1_47687948_47692986	1_47901530_47914305	RP1-18D14.7;TAL1	FOXD2
1	47693536	47713342	1	47901530	47914305	1_47693536_47713342	1_47901530_47914305	TAL1	FOXD2
1	47901530	47914305	1	47687948	47692986	1_47901530_47914305	1_47687948_47692986	FOXD2	RP1-18D14.7;TAL1
1	51424828	51426097	1	52343723	52349067	1_51424828_51426097	1_52343723_52349067	FAF1	NRD1
1	51424828	51426097	1	89145204	89151586	1_51424828_51426097	1_89145204_89151586	FAF1	PKN2;RP11-76N22.2
1	51426098	51427254	1	38156332	38160858	1_51426098_51427254	1_38156332_38160858	CDKN2C	C1orf109;CDCA8
1	51426098	51427254	1	52343723	52349067	1_51426098_51427254	1_52343723_52349067	CDKN2C	NRD1
1	51426098	51427254	1	89145204	89151586	1_51426098_51427254	1_89145204_89151586	CDKN2C	PKN2;RP11-76N22.2
1	51701618	51707979	1	51426098	51427254	1_51701618_51707979	1_51426098_51427254	RNF11	CDKN2C
1	52869928	52871156	1	52521547	52524720	1_52869928_52871156	1_52521547_52524720	ORC1;PRPF38A	BTF3L4;TXNDC12
1	52869928	52871156	1	53058961	53070336	1_52869928_52871156	1_53058961_53070336	ORC1;PRPF38A	GPX7
1	53191942	53193239	1	52497569	52500184	1_53191942_53193239	1_52497569_52500184	ZYG11B	KTI12;RP11-91A18.4
1	53191942	53193239	1	52827143	52832473	1_53191942_53193239	1_52827143_52832473	ZYG11B	CC2D1B
1	54300976	54320506	1	55262864	55269565	1_54300976_54320506	1_55262864_55269565	NDC1;RP4-654H19.2	TTC22
1	54407561	54423841	1	55226356	55234435	1_54407561_54423841	1_55226356_55234435	HSPB11;LRRC42	PARS2
1	54517645	54534602	1	54875902	54879620	1_54517645_54534602	1_54875902_54879620	MIR4781;TCEANC2;TMEM59	SSBP3
1	54517645	54534602	1	55226356	55234435	1_54517645_54534602	1_55226356_55234435	MIR4781;TCEANC2;TMEM59	PARS2
1	54517645	54534602	1	55242641	55261046	1_54517645_54534602	1_55242641_55261046	MIR4781;TCEANC2;TMEM59	RP11-67L3.2;TTC22
1	54517645	54534602	1	55262864	55269565	1_54517645_54534602	1_55262864_55269565	MIR4781;TCEANC2;TMEM59	TTC22
1	54517645	54534602	1	55269566	55283808	1_54517645_54534602	1_55269566_55283808	MIR4781;TCEANC2;TMEM59	C1orf177
1	54660143	54666826	1	54875902	54879620	1_54660143_54666826	1_54875902_54879620	CYB5RL;MRPL37;RP11-446E24.4	SSBP3
1	54875902	54879620	1	54300976	54320506	1_54875902_54879620	1_54300976_54320506	SSBP3	NDC1;RP4-654H19.2
1	54875902	54879620	1	54517645	54534602	1_54875902_54879620	1_54517645_54534602	SSBP3	MIR4781;TCEANC2;TMEM59
1	54875902	54879620	1	54660143	54666826	1_54875902_54879620	1_54660143_54666826	SSBP3	CYB5RL;MRPL37;RP11-446E24.4
1	55000713	55017339	1	54199217	54200856	1_55000713_55017339	1_54199217_54200856	ACOT11;HNRNPA1P63	GLIS1
1	55000713	55017339	1	54517645	54534602	1_55000713_55017339	1_54517645_54534602	ACOT11;HNRNPA1P63	MIR4781;TCEANC2;TMEM59
1	55000713	55017339	1	54605965	54629016	1_55000713_55017339	1_54605965_54629016	ACOT11;HNRNPA1P63	CDCP2
1	55000713	55017339	1	54660143	54666826	1_55000713_55017339	1_54660143_54666826	ACOT11;HNRNPA1P63	CYB5RL;MRPL37;RP11-446E24.4
1	55000713	55017339	1	54702612	54706786	1_55000713_55017339	1_54702612_54706786	ACOT11;HNRNPA1P63	SSBP3-AS1
1	55000713	55017339	1	55242641	55261046	1_55000713_55017339	1_55242641_55261046	ACOT11;HNRNPA1P63	RP11-67L3.2;TTC22
